User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
34,0,10,3,1,700,700,0,0,0,1659342756,0,1659342770,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,181,3,1,789,805,0,0,0,1659342770,0,1659342779,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,106,3,1,457,470,0,0,0,1659342779,0,1659342790,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,137,3,1,659,665,0,0,0,1659342790,0,1659342801,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,58,3,1,490,480,0,0,0,1659342801,0,1659342809,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5,98,3,1,790,780,0,0,0,1659342809,0,1659342823,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,170,3,1,460,440,0,0,0,1659342824,0,1659342833,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7,75,3,1,994,970,0,0,0,1659342833,0,1659342841,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,122,3,1,725,715,0,0,0,1659342841,0,1659342850,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,9,152,3,1,515,530,0,0,0,1659342850,0,1659342856,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,10,105,3,1,716,745,0,0,0,1659342856,0,1659342864,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,163,3,1,450,450,0,0,0,1659342864,0,1659342876,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,12,175,3,1,500,490,0,0,0,1659342876,0,1659342887,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,13,196,3,1,650,665,0,0,0,1659342887,0,1659342895,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,14,64,3,1,930,970,0,0,0,1659342895,0,1659342903,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,15,86,3,1,850,890,0,0,0,1659342903,0,1659342909,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,16,19,3,1,400,405,0,0,0,1659342909,0,1659342918,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,17,119,3,1,750,725,0,0,0,1659342918,0,1659342926,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,18,147,3,1,420,415,0,0,0,1659342926,0,1659342934,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,19,44,3,1,750,780,0,0,0,1659342934,0,1659342941,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,20,41,3,1,817,810,0,0,0,1659342942,0,1659342951,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,21,32,3,1,895,880,0,0,0,1659342951,0,1659342958,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,22,192,3,1,950,915,0,0,0,1659342958,0,1659342964,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,23,8,3,1,720,730,0,0,0,1659342964,0,1659342971,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,24,157,3,1,585,600,0,0,0,1659342971,0,1659342978,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,25,185,3,1,1200,905,0,0,0,1659342978,0,1659342989,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,26,4,3,1,950,950,0,0,0,1659342989,0,1659342997,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,27,45,3,1,870,890,0,0,0,1659342997,0,1659343002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,28,3,3,1,640,645,0,0,0,1659343002,0,1659343009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,29,139,3,1,490,490,0,0,0,1659343009,0,1659343014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,65,3,2,450,440,0,400,600,1659343020,1659343036,1659343038,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,46,3,2,480,515,0,500,650,1659343038,1659343056,1659343058,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,67,3,2,570,595,0,650,800,1659343058,1659343074,1659343076,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,159,3,2,775,810,0,850,1000,1659343076,1659343101,1659343102,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,120,3,2,522,510,0,600,750,1659343103,1659343116,1659343118,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5,100,3,2,895,870,0,950,1200,1659343118,1659343136,1659343137,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,124,3,2,430,445,0,600,800,1659343138,1659343151,1659343152,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7,189,3,2,420,405,0,450,650,1659343152,1659343166,1659343167,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,28,3,2,846,865,0,800,950,1659343167,1659343186,1659343187,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,9,155,3,2,450,460,0,600,700,1659343188,1659343206,1659343207,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
