User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
1,0,137,3,1,659,665,0,0,0,1659074439,0,1659074475,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,75,3,1,994,970,0,0,0,1659074476,0,1659074495,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,44,3,1,750,780,0,0,0,1659074496,0,1659074513,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,58,3,1,490,480,0,0,0,1659074516,0,1659074533,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,122,3,1,725,715,0,0,0,1659074536,0,1659074557,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,41,3,1,817,810,0,0,0,1659074559,0,1659074577,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,4,3,1,950,950,0,0,0,1659074579,0,1659074599,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,19,3,1,400,405,0,0,0,1659074602,0,1659074654,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,64,3,1,930,970,0,0,0,1659074655,0,1659074681,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,98,3,1,790,780,0,0,0,1659074682,0,1659074691,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,86,3,1,850,890,0,0,0,1659074692,0,1659074708,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,3,1,870,890,0,0,0,1659074709,0,1659074731,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,170,3,1,460,440,0,0,0,1659074732,0,1659074739,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,106,3,1,457,470,0,0,0,1659074741,0,1659074763,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,8,3,1,720,730,0,0,0,1659074766,0,1659074771,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,175,3,1,500,490,0,0,0,1659074772,0,1659074782,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,163,3,1,450,450,0,0,0,1659074782,0,1659074798,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,192,3,1,950,915,0,0,0,1659074800,0,1659074815,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,32,3,1,895,880,0,0,0,1659074818,0,1659074844,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,185,3,1,1200,905,0,0,0,1659074845,0,1659074859,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,119,3,1,750,725,0,0,0,1659074860,0,1659074874,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,147,3,1,420,415,0,0,0,1659074874,0,1659074892,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,10,3,1,700,700,0,0,0,1659074893,0,1659074899,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,139,3,1,490,490,0,0,0,1659074899,0,1659074905,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,157,3,1,585,600,0,0,0,1659074905,0,1659074913,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,152,3,1,515,530,0,0,0,1659074914,0,1659074928,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,181,3,1,789,805,0,0,0,1659074928,0,1659074938,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,105,3,1,716,745,0,0,0,1659074938,0,1659074949,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
