User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
9,0,8,3,1,720,730,0,0,0,1659089560,0,1659089598,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,44,3,1,750,780,0,0,0,1659089598,0,1659089619,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,137,3,1,659,665,0,0,0,1659089619,0,1659089632,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,45,3,1,870,890,0,0,0,1659089632,0,1659089649,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,32,3,1,895,880,0,0,0,1659089649,0,1659089669,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,185,3,1,1200,905,0,0,0,1659089669,0,1659089694,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,98,3,1,790,780,0,0,0,1659089694,0,1659089711,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,119,3,1,750,725,0,0,0,1659089711,0,1659089722,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,192,3,1,950,915,0,0,0,1659089722,0,1659089734,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,58,3,1,490,480,0,0,0,1659089734,0,1659089744,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,157,3,1,585,600,0,0,0,1659089744,0,1659089754,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,175,3,1,500,490,0,0,0,1659089754,0,1659089775,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,152,3,1,515,530,0,0,0,1659089775,0,1659089792,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,75,3,1,994,970,0,0,0,1659089792,0,1659089821,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,10,3,1,700,700,0,0,0,1659089821,0,1659089844,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,147,3,1,420,415,0,0,0,1659089844,0,1659089866,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16,139,3,1,490,490,0,0,0,1659089866,0,1659089898,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,17,163,3,1,450,450,0,0,0,1659089898,0,1659089924,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18,19,3,1,400,405,0,0,0,1659089924,0,1659089942,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,19,122,3,1,725,715,0,0,0,1659089942,0,1659090000,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20,181,3,1,789,805,0,0,0,1659090000,0,1659090018,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21,196,3,1,650,665,0,0,0,1659090018,0,1659090039,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
