User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
5,0,137,3,1,659,665,0,0,0,1659082705,0,1659082748,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,58,3,1,490,480,0,0,0,1659082748,0,1659082771,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,10,3,1,700,700,0,0,0,1659082772,0,1659082813,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,86,3,1,850,890,0,0,0,1659082814,0,1659082853,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,8,3,1,720,730,0,0,0,1659082853,0,1659082871,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,185,3,1,1200,905,0,0,0,1659082871,0,1659082896,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,32,3,1,895,880,0,0,0,1659082896,0,1659082926,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,152,3,1,515,530,0,0,0,1659082927,0,1659082950,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,75,3,1,994,970,0,0,0,1659082950,0,1659082997,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,181,3,1,789,805,0,0,0,1659082997,0,1659083019,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,192,3,1,950,915,0,0,0,1659083019,0,1659083044,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,147,3,1,420,415,0,0,0,1659083044,0,1659083056,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,44,3,1,750,780,0,0,0,1659083057,0,1659083071,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,175,3,1,500,490,0,0,0,1659083071,0,1659083079,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,98,3,1,790,780,0,0,0,1659083079,0,1659083101,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,170,3,1,460,440,0,0,0,1659083101,0,1659083116,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,119,3,1,750,725,0,0,0,1659083116,0,1659083152,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,45,3,1,870,890,0,0,0,1659083153,0,1659083210,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,163,3,1,450,450,0,0,0,1659083210,0,1659083234,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,139,3,1,490,490,0,0,0,1659083234,0,1659083252,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,122,3,1,725,715,0,0,0,1659083252,0,1659083278,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,3,3,1,640,645,0,0,0,1659083278,0,1659083299,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,41,3,1,817,810,0,0,0,1659083299,0,1659083317,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,4,3,1,950,950,0,0,0,1659083317,0,1659083337,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,19,3,1,400,405,0,0,0,1659083337,0,1659083362,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,106,3,1,457,470,0,0,0,1659083362,0,1659083385,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,64,3,1,930,970,0,0,0,1659083385,0,1659083402,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,105,3,1,716,745,0,0,0,1659083402,0,1659083423,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,28,196,3,1,650,665,0,0,0,1659083423,0,1659083442,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,29,157,3,1,585,600,0,0,0,1659083442,0,1659083463,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,155,3,2,450,460,0,400,450,1659083479,1659083516,1659083522,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,28,3,2,846,865,0,700,780,1659083523,1659083556,1659083557,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,67,3,2,570,595,0,500,540,1659083557,1659083586,1659083588,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,124,3,2,430,445,0,450,480,1659083589,1659083606,1659083608,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,46,3,2,480,515,0,400,420,1659083608,1659083630,1659083632,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,120,3,2,522,510,0,420,450,1659083632,1659083653,1659083655,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,65,3,2,450,440,0,400,430,1659083655,1659083674,1659083676,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,100,3,2,895,870,0,500,560,1659083676,1659083702,1659083703,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,189,3,2,420,405,0,400,425,1659083704,1659083723,1659083724,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,159,3,2,775,810,0,650,690,1659083725,1659083757,1659083759,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,110,3,3,758,770,720,0,0,1659083822,1659083884,1659083921,99,37,3,7,5.2777777777778,0,0,0,1659083919,false,-1,0,720,4,0
5,1,167,3,3,580,570,515,0,0,1659083922,1659083982,1659084001,79,19,3,7,12.621359223301,0,1659083945,0,1659084000,false,-1,0,515,4,0
5,2,176,3,3,390,450,490,0,0,1659084002,1659084067,1659084115,113,48,5,7,20.408163265306,6,1659084024,1659084090,1659084087,true,475,1659084113,475,3,0.375
5,3,113,3,3,750,820,530,0,0,1659084115,1659084168,1659084198,83,30,6,7,41.509433962264,6,1659084132,1659084180,1659084087,true,680,1659084193,680,4,0.51724137931034
5,4,130,3,3,875,960,690,0,0,1659084199,1659084260,1659084296,97,36,6,7,26.811594202899,6,1659084229,1659084283,1659084087,true,855,1659084294,855,5,0.61111111111111
5,5,187,3,3,1550,1265,982,0,0,1659084296,1659084336,1659084359,63,23,5,7,57.841140529532,6,1659084307,1659084344,1659084087,true,1120,1659084357,1120,3,0.48763250883392
5,6,29,3,3,1415,1125,980,0,0,1659084359,1659084391,1659084407,48,16,3,4,44.387755102041,6,1659084363,1659084397,1659084087,true,1000,1659084406,1000,3,0.13793103448276
5,7,136,3,3,690,790,870,0,0,1659084408,1659084451,1659084466,58,15,3,4,20.689655172414,5,1659084428,1659084459,1659084087,true,820,1659084464,820,3,0.625
