User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
36,0,86,3,1,850,890,0,0,0,1659342960,0,1659342984,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,152,3,1,515,530,0,0,0,1659342984,0,1659342993,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,8,3,1,720,730,0,0,0,1659342993,0,1659343003,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,181,3,1,789,805,0,0,0,1659343003,0,1659343016,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,45,3,1,870,890,0,0,0,1659343016,0,1659343023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,196,3,1,650,665,0,0,0,1659343023,0,1659343031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,41,3,1,817,810,0,0,0,1659343031,0,1659343038,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,163,3,1,450,450,0,0,0,1659343038,0,1659343044,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8,106,3,1,457,470,0,0,0,1659343044,0,1659343053,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,9,19,3,1,400,405,0,0,0,1659343053,0,1659343061,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10,58,3,1,490,480,0,0,0,1659343061,0,1659343067,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,11,98,3,1,790,780,0,0,0,1659343067,0,1659343076,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,12,175,3,1,500,490,0,0,0,1659343076,0,1659343082,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,13,139,3,1,490,490,0,0,0,1659343082,0,1659343086,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,14,147,3,1,420,415,0,0,0,1659343086,0,1659343090,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,15,3,3,1,640,645,0,0,0,1659343090,0,1659343100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,16,10,3,1,700,700,0,0,0,1659343100,0,1659343109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,17,122,3,1,725,715,0,0,0,1659343109,0,1659343121,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,18,4,3,1,950,950,0,0,0,1659343121,0,1659343133,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,19,105,3,1,716,745,0,0,0,1659343133,0,1659343142,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,20,119,3,1,750,725,0,0,0,1659343142,0,1659343146,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,21,44,3,1,750,780,0,0,0,1659343146,0,1659343151,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,22,157,3,1,585,600,0,0,0,1659343151,0,1659343156,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,23,170,3,1,460,440,0,0,0,1659343156,0,1659343164,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,24,192,3,1,950,915,0,0,0,1659343164,0,1659343174,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,25,75,3,1,994,970,0,0,0,1659343174,0,1659343183,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,26,185,3,1,1200,905,0,0,0,1659343183,0,1659343192,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,27,137,3,1,659,665,0,0,0,1659343192,0,1659343208,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,28,64,3,1,930,970,0,0,0,1659343208,0,1659343218,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,29,32,3,1,895,880,0,0,0,1659343218,0,1659343225,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,65,3,2,450,440,0,450,550,1659343230,1659343244,1659343248,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,120,3,2,522,510,0,500,580,1659343248,1659343265,1659343266,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,189,3,2,420,405,0,400,480,1659343266,1659343278,1659343279,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,124,3,2,430,445,0,540,600,1659343279,1659343291,1659343295,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,159,3,2,775,810,0,800,980,1659343295,1659343318,1659343321,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,46,3,2,480,515,0,550,680,1659343321,1659343334,1659343335,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,28,3,2,846,865,0,950,1300,1659343335,1659343349,1659343351,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,100,3,2,895,870,0,1000,1200,1659343351,1659343364,1659343365,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8,155,3,2,450,460,0,450,540,1659343365,1659343375,1659343376,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,9,67,3,2,570,595,0,600,700,1659343376,1659343383,1659343385,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,110,3,3,758,770,860,0,0,1659343435,1659343452,1659343466,31,14,4,5,11.860465116279,0,0,1659343461,0,true,820,1659343465,820,4,0.44444444444444
36,1,167,3,3,580,570,570,0,0,1659343466,1659343497,1659343503,37,6,1,6,1.7543859649123,0,1659343476,1659343461,1659343502,false,820,1659343465,570,5,0
36,2,146,3,3,1300,1060,1300,0,0,1659343503,1659343534,1659343544,41,10,3,5,0,6,1659343514,1659343461,1659343542,false,820,1659343465,1300,5,0
36,3,63,3,3,1300,1120,1370,0,0,1659343544,1659343582,1659343608,64,26,3,6,5.1094890510949,6,1659343565,1659343602,1659343542,true,1300,1659343606,1300,5,0.28
36,4,104,3,3,670,735,730,0,0,1659343608,1659343650,1659343658,50,8,1,6,8.2191780821918,6,1659343615,1659343602,1659343657,false,1300,1659343606,730,4,0
36,5,60,3,3,870,900,790,0,0,1659343658,1659343682,1659343696,38,14,5,5,10.126582278481,6,1659343666,1659343692,1659343657,true,840,1659343695,840,5,0.45454545454545
36,6,176,3,3,390,450,450,0,0,1659343696,1659343711,1659343719,23,8,1,6,13.333333333333,6,1659343699,1659343692,1659343718,false,840,1659343695,450,4,0
36,7,156,3,3,430,580,530,0,0,1659343719,1659343746,1659343752,33,6,2,6,18.867924528302,3,1659343731,1659343692,1659343752,false,840,1659343695,530,3,0
36,8,113,3,3,750,820,860,0,0,1659343753,1659343783,1659343802,49,19,3,6,12.790697674419,3,1659343758,1659343796,1659343752,true,798,1659343801,798,4,1.55
