User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
1,0,105,3,1,716,715,0,0,0,1657563627,0,1657563685,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,41,3,1,817,805,0,0,0,1657563685,0,1657563708,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,175,3,1,500,505,0,0,0,1657563708,0,1657563732,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,75,3,1,994,1010,0,0,0,1657563732,0,1657563763,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,163,3,1,450,410,0,0,0,1657563763,0,1657563823,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,58,3,1,490,530,0,0,0,1657563823,0,1657563869,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,196,3,1,650,675,0,0,0,1657563869,0,1657563903,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,137,3,1,659,570,0,0,0,1657563903,0,1657563921,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,10,3,1,700,660,0,0,0,1657563921,0,1657563942,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,64,3,1,930,1030,0,0,0,1657563942,0,1657563960,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,45,3,1,870,870,0,0,0,1657563960,0,1657563978,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,32,3,1,895,1005,0,0,0,1657563978,0,1657563991,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,106,3,1,457,495,0,0,0,1657563991,0,1657564006,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,44,3,1,750,745,0,0,0,1657564006,0,1657564039,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,119,3,1,750,720,0,0,0,1657564039,0,1657564054,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,19,3,1,400,375,0,0,0,1657564054,0,1657564067,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,4,3,1,950,1060,0,0,0,1657564067,0,1657564077,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,98,3,1,790,910,0,0,0,1657564077,0,1657564087,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,86,3,1,850,875,0,0,0,1657564087,0,1657564100,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,192,3,1,950,910,0,0,0,1657564100,0,1657564127,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
