User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
5,0,170,3,1,460,465,0,0,0,1657625686,0,1657625712,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,45,3,1,870,870,0,0,0,1657625712,0,1657625721,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,139,3,1,490,455,0,0,0,1657625721,0,1657625728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,119,3,1,750,720,0,0,0,1657625728,0,1657625739,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,152,3,1,515,590,0,0,0,1657625739,0,1657625752,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,64,3,1,930,1030,0,0,0,1657625752,0,1657625765,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,122,3,1,725,725,0,0,0,1657625765,0,1657625815,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,120,3,1,522,490,0,0,0,1657625815,0,1657625821,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,106,3,1,457,495,0,0,0,1657625821,0,1657625829,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,4,3,1,950,1060,0,0,0,1657625829,0,1657625837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,163,3,1,450,410,0,0,0,1657625838,0,1657625851,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,44,3,1,750,745,0,0,0,1657625851,0,1657625854,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,196,3,1,650,675,0,0,0,1657625854,0,1657625868,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,137,3,1,659,570,0,0,0,1657625868,0,1657625891,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,175,3,1,500,505,0,0,0,1657625891,0,1657625894,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,19,3,1,400,375,0,0,0,1657625894,0,1657625899,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,10,3,1,700,660,0,0,0,1657625899,0,1657625901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,181,3,1,789,720,0,0,0,1657625901,0,1657625906,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,75,3,1,994,1010,0,0,0,1657625906,0,1657625907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,86,3,1,850,875,0,0,0,1657625907,0,1657625920,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,192,3,1,950,910,0,0,0,1657625920,0,1657625922,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,41,3,1,817,805,0,0,0,1657625922,0,1657625927,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,32,3,1,895,1005,0,0,0,1657625927,0,1657625934,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,98,3,1,790,910,0,0,0,1657625934,0,1657625937,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,58,3,1,490,530,0,0,0,1657625937,0,1657625945,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,147,3,1,420,430,0,0,0,1657625945,0,1657625949,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,157,3,1,585,540,0,0,0,1657625949,0,1657625959,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,105,3,1,716,715,0,0,0,1657625959,0,1657625961,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,28,3,3,1,640,650,0,0,0,1657625961,0,1657625964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,29,8,3,1,720,745,0,0,0,1657625964,0,1657625965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,65,3,2,450,450,0,485,515,1657625969,1657626001,1657626003,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,36,3,2,790,755,0,725,750,1657626003,1657626026,1657626028,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,124,3,2,430,505,0,515,540,1657626028,1657626039,1657626040,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,167,3,2,580,540,0,515,540,1657626040,1657626052,1657626054,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,100,3,2,895,895,0,840,880,1657626054,1657626075,1657626077,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,28,3,2,846,980,0,800,850,1657626077,1657626088,1657626089,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,110,3,2,758,755,0,725,750,1657626089,1657626104,1657626105,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,197,3,2,635,555,0,645,670,1657626105,1657626134,1657626135,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,155,3,2,450,435,0,485,505,1657626135,1657626147,1657626148,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,107,3,2,790,755,0,725,750,1657626148,1657626158,1657626159,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,107,3,3,790,755,750,0,0,1657626266,1657626288,1657626308,42,20,1,6,5.3333333333333,0,0,0,1657626307,false,-1,0,750,4,0
5,1,84,3,3,1385,910,850,0,0,1657626308,1657626338,1657626356,48,18,4,5,62.941176470588,0,1657626324,1657626348,1657626307,true,900,1657626355,900,2,0.83333333333333
5,2,34,3,3,457,515,550,0,0,1657626356,1657626399,1657626411,55,12,5,5,16.909090909091,3,1657626380,1657626348,1657626410,false,900,1657626355,550,3,0
5,3,117,3,3,560,670,725,0,0,1657626411,1657626436,1657626452,41,16,5,4,22.758620689655,3,1657626421,1657626348,1657626451,false,900,1657626355,725,2,0
