User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
0,0,41,3,1,817,805,0,0,0,1657552624,0,1657552644,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,3,1,720,745,0,0,0,1657552644,0,1657552655,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,163,3,1,450,410,0,0,0,1657552655,0,1657552686,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,3,1,640,650,0,0,0,1657552686,0,1657552696,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,170,3,1,460,465,0,0,0,1657552696,0,1657552706,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,147,3,1,420,430,0,0,0,1657552706,0,1657552716,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,139,3,1,490,455,0,0,0,1657552716,0,1657552726,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,19,3,1,400,375,0,0,0,1657552726,0,1657552733,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,192,3,1,950,910,0,0,0,1657552733,0,1657552744,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,106,3,1,457,495,0,0,0,1657552744,0,1657552751,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,3,1,700,660,0,0,0,1657552751,0,1657552767,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,152,3,1,515,590,0,0,0,1657552767,0,1657552783,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,98,3,1,790,910,0,0,0,1657552784,0,1657552790,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,45,3,1,870,870,0,0,0,1657552790,0,1657552798,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,64,3,1,930,1030,0,0,0,1657552798,0,1657552806,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,86,3,1,850,875,0,0,0,1657552806,0,1657552817,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,58,3,1,490,530,0,0,0,1657552817,0,1657552822,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,137,3,1,659,570,0,0,0,1657552822,0,1657552842,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,157,3,1,585,540,0,0,0,1657552842,0,1657552849,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,175,3,1,500,505,0,0,0,1657552849,0,1657552854,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,44,3,1,750,745,0,0,0,1657552854,0,1657552864,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,120,3,1,522,490,0,0,0,1657552864,0,1657552872,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,75,3,1,994,1010,0,0,0,1657552872,0,1657552884,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,4,3,1,950,1060,0,0,0,1657552884,0,1657552894,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,122,3,1,725,725,0,0,0,1657552894,0,1657552899,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,181,3,1,789,720,0,0,0,1657552899,0,1657552909,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,119,3,1,750,720,0,0,0,1657552909,0,1657552936,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,105,3,1,716,715,0,0,0,1657552936,0,1657552940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,196,3,1,650,675,0,0,0,1657552940,0,1657552946,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,32,3,1,895,1005,0,0,0,1657552946,0,1657552951,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,155,3,2,450,435,0,420,475,1657552958,1657553018,1657553019,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,167,3,2,580,540,0,475,525,1657553019,1657553037,1657553037,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,197,3,2,635,555,0,450,500,1657553037,1657553062,1657553063,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,28,3,2,846,980,0,725,775,1657553063,1657553081,1657553082,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,100,3,2,895,895,0,775,825,1657553082,1657553092,1657553092,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,110,3,2,758,755,0,650,700,1657553093,1657553104,1657553105,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,36,3,2,790,755,0,625,675,1657553105,1657553113,1657553113,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,107,3,2,790,755,0,700,750,1657553113,1657553127,1657553128,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,124,3,2,430,505,0,500,550,1657553128,1657553135,1657553135,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,65,3,2,450,450,0,475,525,1657553135,1657553142,1657553143,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,114,3,3,1340,1090,925,0,0,1657553149,1657553176,1657553294,145,118,5,4,44.864864864865,0,0,1657553287,0,true,975,1657553293,975,2,0.3030303030303
0,1,36,3,3,790,755,825,0,0,1657553294,1657553336,1657553345,51,9,4,5,4.2424242424242,0,1657553319,1657553287,1657553344,false,975,1657553293,825,4,0
0,2,187,3,3,1550,1295,1350,0,0,1657553345,1657553384,1657553393,48,9,4,3,14.814814814815,4,1657553366,1657553287,1657553392,false,975,1657553293,1350,4,0
0,3,195,3,3,1815,1260,1950,0,0,1657553393,1657553436,1657553453,60,17,7,3,6.9230769230769,4,1657553403,1657553448,1657553392,true,1850,1657553452,1850,5,0.14492753623188
0,4,117,3,3,560,670,625,0,0,1657553453,1657553494,1657553502,49,8,4,5,10.4,4,1657553474,1657553498,1657553392,true,650,1657553501,650,3,0.55555555555556
0,5,107,3,3,790,755,600,0,0,1657553502,1657553599,1657553613,111,14,6,4,31.666666666667,4,1657553514,1657553609,1657553392,true,650,1657553612,650,3,0.32258064516129
0,6,40,3,3,1950,1080,1375,0,0,1657553614,1657553636,1657553644,30,8,5,5,41.818181818182,4,1657553622,1657553609,1657553643,false,650,1657553612,1375,2,0
0,7,130,3,3,875,980,1350,0,0,1657553644,1657553680,1657553689,45,9,6,4,35.185185185185,3,1657553660,1657553609,1657553688,false,650,1657553612,1350,1,0
0,8,5,3,3,791,595,625,0,0,1657553689,1657553729,1657553794,105,65,4,4,26.56,3,1657553717,1657553792,1657553793,false,650,1657553612,625,3,0
0,9,176,3,3,390,390,475,0,0,1657553794,1657553844,1657553854,60,10,5,6,17.894736842105,3,1657553834,1657553853,1657553854,false,650,1657553612,475,3,0
0,10,104,3,3,670,745,675,0,0,1657553855,1657553875,1657553885,30,10,5,5,0.74074074074074,3,1657553861,1657553881,1657553854,true,725,1657553884,725,4,0.71428571428571
0,11,29,3,3,1415,1240,1575,0,0,1657553885,1657553910,1657553917,32,7,6,5,10.15873015873,3,1657553898,1657553881,1657553917,false,725,1657553884,1575,4,0
0,12,164,3,3,1150,1180,1850,0,0,1657553917,1657553942,1657553949,32,7,7,5,37.837837837838,3,1657553926,1657553881,1657553948,false,725,1657553884,1850,1,0
