User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
8,0,58,3,1,490,530,0,0,0,1657700758,0,1657700778,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,137,3,1,659,570,0,0,0,1657700778,0,1657700864,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,106,3,1,457,495,0,0,0,1657700864,0,1657700883,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,44,3,1,750,745,0,0,0,1657700883,0,1657700907,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,147,3,1,420,430,0,0,0,1657700907,0,1657700920,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,32,3,1,895,1005,0,0,0,1657700921,0,1657700938,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,163,3,1,450,410,0,0,0,1657700938,0,1657700957,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,41,3,1,817,805,0,0,0,1657700957,0,1657700975,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,181,3,1,789,720,0,0,0,1657700976,0,1657700980,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,105,3,1,716,715,0,0,0,1657700980,0,1657700983,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,19,3,1,400,375,0,0,0,1657700983,0,1657700985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,196,3,1,650,675,0,0,0,1657700985,0,1657700987,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,8,3,1,720,745,0,0,0,1657700987,0,1657700992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,64,3,1,930,1030,0,0,0,1657700992,0,1657701000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,152,3,1,515,590,0,0,0,1657701000,0,1657701003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
