User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
4,0,106,3,1,457,495,0,0,0,1657624271,0,1657624276,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,192,3,1,950,910,0,0,0,1657624276,0,1657624287,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,41,3,1,817,805,0,0,0,1657624288,0,1657624295,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,122,3,1,725,725,0,0,0,1657624296,0,1657624316,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,8,3,1,720,745,0,0,0,1657624316,0,1657624324,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,139,3,1,490,455,0,0,0,1657624324,0,1657624336,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,170,3,1,460,465,0,0,0,1657624336,0,1657624352,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,119,3,1,750,720,0,0,0,1657624352,0,1657624359,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,64,3,1,930,1030,0,0,0,1657624359,0,1657624403,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,58,3,1,490,530,0,0,0,1657624403,0,1657624411,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,3,3,1,640,650,0,0,0,1657624412,0,1657624418,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,45,3,1,870,870,0,0,0,1657624418,0,1657624422,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,32,3,1,895,1005,0,0,0,1657624422,0,1657624430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,152,3,1,515,590,0,0,0,1657624430,0,1657624437,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,147,3,1,420,430,0,0,0,1657624437,0,1657624445,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,10,3,1,700,660,0,0,0,1657624445,0,1657624449,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,163,3,1,450,410,0,0,0,1657624449,0,1657624458,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,4,3,1,950,1060,0,0,0,1657624458,0,1657624485,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,175,3,1,500,505,0,0,0,1657624485,0,1657624493,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,181,3,1,789,720,0,0,0,1657624493,0,1657624495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,86,3,1,850,875,0,0,0,1657624495,0,1657624497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,137,3,1,659,570,0,0,0,1657624498,0,1657624501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,105,3,1,716,715,0,0,0,1657624502,0,1657624504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,44,3,1,750,745,0,0,0,1657624504,0,1657624510,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,196,3,1,650,675,0,0,0,1657624510,0,1657624516,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
