User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
2,0,3,3,1,640,650,0,0,0,1657598585,0,1657598612,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,163,3,1,450,410,0,0,0,1657598612,0,1657598630,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,32,3,1,895,1005,0,0,0,1657598630,0,1657598652,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4,3,1,950,1060,0,0,0,1657598652,0,1657598866,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,192,3,1,950,910,0,0,0,1657598866,0,1657598877,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,170,3,1,460,465,0,0,0,1657598877,0,1657598890,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,122,3,1,725,725,0,0,0,1657598890,0,1657598902,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,119,3,1,750,720,0,0,0,1657598902,0,1657598912,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,44,3,1,750,745,0,0,0,1657598912,0,1657598918,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,196,3,1,650,675,0,0,0,1657598918,0,1657598924,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,86,3,1,850,875,0,0,0,1657598924,0,1657598936,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,120,3,1,522,490,0,0,0,1657598936,0,1657598943,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,147,3,1,420,430,0,0,0,1657598944,0,1657598952,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,58,3,1,490,530,0,0,0,1657598953,0,1657598962,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,139,3,1,490,455,0,0,0,1657598962,0,1657598972,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,75,3,1,994,1010,0,0,0,1657598972,0,1657598980,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,106,3,1,457,495,0,0,0,1657598980,0,1657598991,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17,41,3,1,817,805,0,0,0,1657598991,0,1657598998,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,10,3,1,700,660,0,0,0,1657598998,0,1657599011,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,105,3,1,716,715,0,0,0,1657599011,0,1657599023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,175,3,1,500,505,0,0,0,1657599023,0,1657599031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,152,3,1,515,590,0,0,0,1657599031,0,1657599038,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,45,3,1,870,870,0,0,0,1657599038,0,1657599047,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,19,3,1,400,375,0,0,0,1657599047,0,1657599054,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,64,3,1,930,1030,0,0,0,1657599054,0,1657599064,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,25,181,3,1,789,720,0,0,0,1657599064,0,1657599072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,26,8,3,1,720,745,0,0,0,1657599072,0,1657599078,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,27,137,3,1,659,570,0,0,0,1657599078,0,1657599084,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,28,98,3,1,790,910,0,0,0,1657599084,0,1657599092,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,29,157,3,1,585,540,0,0,0,1657599092,0,1657599099,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,107,3,2,790,755,0,650,820,1657599118,1657599200,1657599206,88,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,28,3,2,846,980,0,850,970,1657599206,1657599236,1657599238,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,65,3,2,450,450,0,400,510,1657599239,1657599258,1657599262,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,155,3,2,450,435,0,410,480,1657599262,1657599280,1657599282,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,124,3,2,430,505,0,450,520,1657599282,1657599296,1657599298,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,167,3,2,580,540,0,480,580,1657599298,1657599322,1657599324,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,36,3,2,790,755,0,750,880,1657599324,1657599339,1657599341,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,100,3,2,895,895,0,810,980,1657599341,1657599359,1657599360,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,110,3,2,758,755,0,790,860,1657599360,1657599377,1657599379,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,197,3,2,635,555,0,580,720,1657599380,1657599395,1657599396,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
