User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
3,0,32,3,1,895,1005,0,0,0,1657599603,0,1657599607,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,163,3,1,450,410,0,0,0,1657599607,0,1657599609,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,137,3,1,659,570,0,0,0,1657599609,0,1657599610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,139,3,1,490,455,0,0,0,1657599610,0,1657599612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,45,3,1,870,870,0,0,0,1657599612,0,1657599613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,181,3,1,789,720,0,0,0,1657599613,0,1657599614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,105,3,1,716,715,0,0,0,1657599615,0,1657599616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,3,3,1,640,650,0,0,0,1657599616,0,1657599617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,196,3,1,650,675,0,0,0,1657599617,0,1657599619,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,147,3,1,420,430,0,0,0,1657599619,0,1657599620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,10,3,1,700,660,0,0,0,1657599620,0,1657599621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,192,3,1,950,910,0,0,0,1657599621,0,1657599623,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,170,3,1,460,465,0,0,0,1657599623,0,1657599624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,41,3,1,817,805,0,0,0,1657599624,0,1657599625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,4,3,1,950,1060,0,0,0,1657599625,0,1657599626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15,152,3,1,515,590,0,0,0,1657599626,0,1657599628,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16,157,3,1,585,540,0,0,0,1657599628,0,1657599629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17,120,3,1,522,490,0,0,0,1657599629,0,1657599630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,58,3,1,490,530,0,0,0,1657599631,0,1657599632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,175,3,1,500,505,0,0,0,1657599632,0,1657599633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,75,3,1,994,1010,0,0,0,1657599633,0,1657599634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21,19,3,1,400,375,0,0,0,1657599634,0,1657599635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,106,3,1,457,495,0,0,0,1657599636,0,1657599637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23,44,3,1,750,745,0,0,0,1657599637,0,1657599638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24,86,3,1,850,875,0,0,0,1657599638,0,1657599639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,119,3,1,750,720,0,0,0,1657599639,0,1657599640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,98,3,1,790,910,0,0,0,1657599641,0,1657599642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,8,3,1,720,745,0,0,0,1657599642,0,1657599643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,64,3,1,930,1030,0,0,0,1657599643,0,1657599645,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,122,3,1,725,725,0,0,0,1657599645,0,1657599646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,110,3,2,758,755,0,720,890,1657599649,1657599671,1657599673,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,155,3,2,450,435,0,420,580,1657599673,1657599693,1657599694,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,167,3,2,580,540,0,520,600,1657599695,1657599708,1657599709,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,65,3,2,450,450,0,480,560,1657599709,1657599726,1657599727,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,107,3,2,790,755,0,750,820,1657599728,1657599741,1657599742,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,197,3,2,635,555,0,630,750,1657599742,1657599757,1657599758,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,36,3,2,790,755,0,640,760,1657599758,1657599770,1657599771,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,28,3,2,846,980,0,880,990,1657599772,1657599787,1657599788,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,100,3,2,895,895,0,820,950,1657599788,1657599800,1657599802,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,124,3,2,430,505,0,530,610,1657599802,1657599818,1657599819,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
