User,Trial,House,Condition,Phase,RentalPrice,Recommendation,Answer,AnswerMin,AnswerMax,StartTime,SaveTime,EndTime,Duration,"Reaction Time","Subjective Surprise",Confidence,Expectations,Trust,"Trust Save Time","Yes Time","No time",Change,"Second Estimation","Second Estimation Time","Final Estimation",Stars,"Weight of Advice"
7,0,10,3,1,700,660,0,0,0,1657671254,0,1657671346,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,137,3,1,659,570,0,0,0,1657671347,0,1657671390,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,4,3,1,950,1060,0,0,0,1657671390,0,1657671407,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,139,3,1,490,455,0,0,0,1657671407,0,1657671421,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,120,3,1,522,490,0,0,0,1657671421,0,1657671436,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,75,3,1,994,1010,0,0,0,1657671436,0,1657671458,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,192,3,1,950,910,0,0,0,1657671458,0,1657671482,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,3,3,1,640,650,0,0,0,1657671482,0,1657671496,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,98,3,1,790,910,0,0,0,1657671496,0,1657671524,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,181,3,1,789,720,0,0,0,1657671524,0,1657671545,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,157,3,1,585,540,0,0,0,1657671545,0,1657673074,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,41,3,1,817,805,0,0,0,1657673074,0,1657673103,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,196,3,1,650,675,0,0,0,1657673103,0,1657673119,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,105,3,1,716,715,0,0,0,1657673120,0,1657673147,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14,163,3,1,450,410,0,0,0,1657673147,0,1657673155,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,44,3,1,750,745,0,0,0,1657673155,0,1657673172,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,147,3,1,420,430,0,0,0,1657673172,0,1657673183,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,170,3,1,460,465,0,0,0,1657673183,0,1657673198,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,86,3,1,850,875,0,0,0,1657673198,0,1657673209,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,19,32,3,1,895,1005,0,0,0,1657673209,0,1657673221,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,175,3,1,500,505,0,0,0,1657673221,0,1657673236,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
